,FIPS,Sep20p.UnemployRate,Population,White,Black,Asian,Hispanic,ForeignBorn,WorkAtHome,MarriedCouple.HH,NoWife.HH,NoHusband.HH,Alone.HH,MedHouseIncome,Households,PubAssist.HH,GINI,BBInternet.HH,PopPerSqMile,Crude.Mortality,Age.Adjust.Mortality,Poverty,NoHealthIns,Employed.Essential,Computer.HH,AdultwHSdeg,State,RUCC_2013,Description,UrbanRural,Ages5to19,AvgCases,AvgDeaths
228,6105,6.7,12862,0.824677344,0.006764111,0.013916965,0.072306018,0.044938579,0.18718593,0.441338854,0.063837129,0.094720497,0.336783989,38497,5796,0.061076605,0.4821,0.669254658,4.3,1204.8,788.4,0.197260057,0.113072256,0.318411097,0.819530711,0.906,CA,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.140984941,199.2857143,0.761904762
229,6107,12.2,460477,0.290170845,0.012747651,0.032140585,0.640963609,0.221648421,0.036011554,0.520792618,0.081884708,0.16620869,0.183650978,47518,136106,0.097424067,0.4755,0.735669258,91.7,656.6,754,0.254562004,0.098086848,0.411064908,0.83933111,0.698,CA,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.256823861,23836.33333,323.1428571
230,6109,9.6,53932,0.804049544,0.016316843,0.013572647,0.121022769,0.045038196,0.053353037,0.485620012,0.04565925,0.082712802,0.304276096,56493,22427,0.028358675,0.4881,0.781780889,24.9,1221.1,759.6,0.132823008,0.057255657,0.277926421,0.888215098,0.904,CA,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Urban,0.141176255,1438.238095,14.0952381
231,6111,8.4,848112,0.457841653,0.016126408,0.071030713,0.424492284,0.220230347,0.065522266,0.555426102,0.053302412,0.118436286,0.215930626,84017,271226,0.019725248,0.4476,0.867560632,446.7,654.7,572.7,0.095707176,0.093256121,0.275056522,0.918636119,0.844,CA,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.194133375,23443.28571,192.7142857
232,6113,7.1,214977,0.471092256,0.024258409,0.13657275,0.315424441,0.228498863,0.047046486,0.479376956,0.044755816,0.103700177,0.231206639,65923,73510,0.040389063,0.4931,0.865446878,197.9,597.8,615.5,0.196028518,0.058813891,0.304470393,0.931941232,0.864,CA,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.217501134,5630.761905,86.42857143
233,6115,10.6,75493,0.557468904,0.030996251,0.065926642,0.278039023,0.124951982,0.060336628,0.508651973,0.064593758,0.136598037,0.219336109,52624,26179,0.05951335,0.4276,0.803468429,114.2,848.9,926.7,0.179595916,0.079712022,0.315569524,0.892814852,0.82,CA,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.221004729,2609.857143,10.9047619
234,8001,7,497115,0.50560132,0.031198013,0.038152138,0.396847812,0.153982479,0.065566936,0.508077127,0.06425803,0.135123788,0.220640937,67575,164353,0.019567638,0.4075,0.820806435,378.2,599.6,760.3,0.114889928,0.110501301,0.334868269,0.924193656,0.83,CO,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.216850495,33043.04762,388.952381
235,8003,5.5,16444,0.482850888,0.008148869,0.008817806,0.458647531,0.085441498,0.021912107,0.438972859,0.050219405,0.075410369,0.330245409,39191,6153,0.065984073,0.4821,0.719648952,21.4,930.7,954.2,0.237163176,0.139795026,0.354366115,0.847554039,0.865,CO,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.230271669,726.8095238,16.66666667
236,8005,7,636671,0.607291678,0.103001393,0.057805366,0.19060865,0.149915734,0.070814737,0.496929184,0.054205482,0.110082127,0.265942355,73925,237559,0.018690094,0.4589,0.88216401,716.7,612.7,636.4,0.090138583,0.081920967,0.269962604,0.94626598,0.924,CO,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.193358108,30768.61905,472.7142857
237,8007,5.7,12908,0.766191509,0.016578866,0.010303688,0.183684537,0.061202355,0.102514878,0.559082892,0.036507937,0.058730159,0.271957672,50753,5670,0.002821869,0.4486,0.810582011,8.9,816.9,589.5,0.106989457,0.110989612,0.304224626,0.916578483,0.92,CO,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.149476085,342.6666667,0
238,8009,1.8,3563,0.852652259,0.009823183,0,0.10693236,0.038170081,0.078629032,0.519488429,0.043848965,0.068818514,0.325822168,37500,1642,0.052984166,0.4396,0.694275274,1.5,1261.2,574.6,0.191983735,0.067590988,0.54302397,0.805115713,0.848,CO,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.190449595,135.6666667,0
239,8011,4,5809,0.633844035,0.034773627,0.005852987,0.319848511,0.046996041,0.029722589,0.512614679,0.043004587,0.115825688,0.282110092,34392,1744,0.048165138,0.4395,0.735091743,4.3,1109,831.7,0.228858218,0.09510665,0.498034076,0.819954128,0.858,CO,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.134839519,463.2380952,2.380952381
240,8013,5.3,321030,0.77812977,0.008139426,0.046472292,0.137887425,0.108064667,0.100755482,0.468942126,0.037730154,0.077859151,0.281093618,78642,125894,0.015608369,0.4802,0.896206332,405.6,560.8,559.5,0.124618105,0.050366682,0.224410174,0.955375157,0.951,CO,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.187577407,12260.57143,134.4285714
241,8014,5.5,66120,0.771264368,0.011116152,0.065290381,0.122035693,0.092226255,0.084856212,0.559485049,0.028853711,0.066502002,0.259982785,89624,26721,0.017439467,0.4303,0.922532839,1691.9,518.6,521.7,0.050077486,0.046738205,0.232346706,0.968489203,0.968,CO,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.192109558,2301.238095,53.95238095
242,8015,5.1,19164,0.849300772,0.019098309,0.006574828,0.10097057,0.031673972,0.116260163,0.555290274,0.040713747,0.064840412,0.272807238,54580,7958,0.011937673,0.4266,0.816285499,17.6,960.2,636.6,0.100915894,0.104041081,0.274671432,0.88602664,0.929,CO,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.128021222,758.8571429,20
243,8019,6.8,9379,0.892099371,0.010981981,0.010448875,0.065891886,0.032519458,0.229862475,0.48512931,0.05237069,0.080818966,0.326939655,69936,4640,0.002801724,0.4127,0.833836207,23,604.1,506,0.055038927,0.089811321,0.326177416,0.940948276,0.983,CO,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Rural,0.127010309,215.2857143,2
244,8021,4.3,8142,0.440186686,0.004421518,0.001228199,0.529968067,0.025178089,0.081654295,0.497066493,0.049217731,0.103650587,0.336049544,34746,3068,0.049543677,0.4614,0.629726206,6.4,1021,830.1,0.223771908,0.134624877,0.453678001,0.727183833,0.866,CO,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.219378428,222.0952381,3
245,8023,6.8,3687,0.330078655,0.004610795,0.014917277,0.625711961,0.098182804,0.098953378,0.411973918,0.050385299,0.141671606,0.353882632,30593,1687,0.069353883,0.5076,0.590397155,2.9,940.6,662.6,0.301328994,0.11635476,0.421911422,0.683461766,0.785,CO,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.16259326,104.5714286,1.952380952
246,8025,4.5,5630,0.624689165,0.036589698,0.003019538,0.310301954,0.046536412,0.067237164,0.481574539,0.060301508,0.132328308,0.270519263,37586,1194,0.046063652,0.4185,0.74958124,7.4,895.7,897.7,0.283625731,0.069510269,0.296540362,0.830820771,0.848,CO,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.102293351,1363.095238,6.80952381
247,8027,3.8,4640,0.850431034,0.025646552,0,0.095689655,0.025862069,0.243755383,0.62650024,0.022083533,0.031204993,0.282285166,44644,2083,0.019203072,0.4389,0.827172348,5.8,999.6,619.3,0.153125681,0.154743895,0.388967972,0.9337494,0.93,CO,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.118192581,101.3809524,0
248,8029,5.6,30346,0.814242404,0.005173664,0.008501944,0.151420286,0.043036974,0.099521947,0.53585255,0.053694664,0.067328733,0.299444538,44512,11882,0.026258206,0.4669,0.710823094,27.1,1274.6,781.2,0.17636775,0.102033133,0.40418805,0.823767043,0.904,CO,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.169148322,899.2857143,13.71428571
249,8031,7.4,693417,0.537497639,0.090302084,0.037059951,0.302644729,0.156341711,0.056718354,0.344186331,0.04504379,0.096905809,0.38401878,63793,294358,0.022978822,0.4958,0.837092928,3922.6,664.3,725.9,0.137600362,0.102918736,0.259483747,0.918150687,0.871,CO,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.152948732,40289.33333,570.8571429
